구,행정동,시설번호,시설유형,실외,시설명,소재지주소,면적(제곱미터),설치일자,민간_공공구분,놀이기구종류,안전검사일_최종,안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,데이터기준일자,위도,경도
분당구,판교동,37520,주택단지,실외,판교원마을1단지108동 놀이터,경기도 성남시 분당구 판교로 50,328.0,2009-09-16,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-16,Y,Y,N,2025-07-05,37.39072492,127.086502
분당구,판교동,37521,주택단지,실외,판교원마을1단지 112동 코끼리놀이터,경기도 성남시 분당구 판교로 50,328.0,2009-09-16,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-16,Y,N,N,2025-07-05,37.39072492,127.086502
분당구,판교동,37522,주택단지,실외,판교원마을1단지 107동 유아놀이터,경기도 성남시 분당구 판교로 50,328.0,2009-09-16,민간,흔들놀이기구(1)+오르는기구(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-16,Y,N,N,2025-07-05,37.39072492,127.086502
분당구,백현동,37754,주택단지,실외,백현마을8단지 휴먼시아 1호,경기도 성남시 분당구 판교역로 72,328.0,2009-08-26,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-09-27,Y,N,N,2025-07-05,37.38695035,127.1105233
분당구,백현동,37755,주택단지,실외,백현마을8단지 휴먼시아 2호,경기도 성남시 분당구 판교역로 72,328.0,2009-08-26,민간,회전놀이기구(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-09-27,Y,N,N,2025-07-05,37.38695035,127.1105233
분당구,야탑3동,37799,주택단지,실외,매화마을화성빌리지 놀이터,경기도 성남시 분당구 벌말로50번길 14,97.0,2009-10-20,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-04-20,Y,Y,N,2025-07-05,37.41148849,127.1391112
분당구,백현동,37855,주택단지,실외,백현마을8단지 휴먼시아 3호(801동 앞),경기도 성남시 분당구 판교역로 72,273.6,2009-08-26,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-09-27,Y,Y,N,2025-07-05,37.38695035,127.1105233
분당구,백현동,37856,주택단지,실외,백현마을8단지 휴먼시아 4호(806동 옆),경기도 성남시 분당구 판교역로 72,48.0,2009-08-26,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-03-11,Y,Y,N,2025-07-05,37.38695035,127.1105233
수정구,산성동,38263,도시공원,실외,단대공원 놀이터(3),경기도 성남시 수정구 산성동 509,28.0,2010-06-22,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+기타(4)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-10,Y,Y,N,2025-07-05,37.45548052,127.1554942
분당구,구미동,38986,도시공원,실외,오리(64호) 어린이공원,경기도 성남시 분당구 구미동 114,453.0,2010-06-25,공공,그네(1)+회전놀이기구(1)+흔들놀이기구(4)+조합놀이대(1)+기타(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,N,N,2025-07-05,37.34455759,127.1141458
수정구,태평2동,39057,주상복합,실외,신세계쉐덴 3층 103동 놀이터,경기도 성남시 수정구 수정북로 114,268.0,2010-06-08,민간,흔들놀이기구(2)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-30,Y,N,N,2025-07-05,37.44483373,127.1416359
분당구,서현1동,39183,도시공원,실외,서당(34호) 어린이공원,경기도 성남시 분당구 서현동 302-1,539.0,2010-06-10,공공,조합놀이대(1)+기타(1)+충격흡수용표면재(모래)(1),2022-11-25,Y,Y,N,2025-07-05,37.37525181,127.1345294
분당구,서현1동,39184,도시공원,실외,미래(37호) 어린이공원,경기도 성남시 분당구 서현동 309,529.0,2010-06-10,공공,그네(1)+흔들놀이기구(3)+조합놀이대(2)+기타(2)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-01,Y,Y,N,2025-07-05,37.37104901,127.1360062
분당구,분당동,39187,도시공원,실외,동문(40호) 어린이공원,경기도 성남시 분당구 분당동 124,986.0,2010-06-10,공공,조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-17,Y,Y,N,2025-07-05,37.36925055,127.1465716
분당구,수내1동,39190,도시공원,실외,초림(43호) 어린이공원,경기도 성남시 분당구 수내동 31,337.0,2010-06-10,공공,그네(1)+공중놀이기구(1)+조합놀이대(2)+기타(1)+충격흡수용표면재(모래)(1),2023-06-15,Y,Y,N,2025-07-05,37.37535695,127.1176328
분당구,수내1동,39191,도시공원,실외,햇빛(44호) 어린이공원,경기도 성남시 분당구 수내동 26,644.8,2010-06-10,공공,그네(1)+조합놀이대(2)+기타(2)+충격흡수용표면재(모래)(1),2023-12-26,Y,Y,N,2025-07-05,37.37458417,127.1168827
분당구,수내1동,39193,도시공원,실외,푸른(46호) 어린이공원,경기도 성남시 분당구 수내동 127,345.0,2010-06-10,공공,그네(3)+흔들놀이기구(5)+조합놀이대(2)+충격흡수용표면재(모래)(1),2023-06-07,Y,Y,N,2025-07-05,37.36848491,127.1250257
분당구,수내1동,39195,도시공원,실외,수내(47호) 어린이공원,경기도 성남시 분당구 수내동 110,316.5,2010-06-10,공공,그네(1)+흔들놀이기구(4)+건너는기구(1)+조합놀이대(2)+기타(2)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-31,Y,Y,N,2025-07-05,37.36473156,127.1281792
분당구,정자동,39196,도시공원,실외,한솔(49호) 어린이공원,경기도 성남시 분당구 정자동 114,207.0,2010-06-10,공공,그네(2)+흔들놀이기구(4)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2022-08-18,Y,Y,N,2025-07-05,37.3666221,127.1169553
분당구,구미동,39198,도시공원,실외,구미(67호) 어린이공원,경기도 성남시 분당구 구미동 206,316.5,2010-06-10,공공,그네(1)+미끄럼틀(1)+오르는기구(2)+조합놀이대(2)+기타(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(기타바닥재)(1),2023-05-31,Y,N,N,2025-07-05,37.33747821,127.1173573
중원구,금광2동,39503,공공도서관,실외,중원어린이도서관 놀이터,경기도 성남시 중원구 산성대로408번길 42,640.0,2010-07-19,공공,흔들놀이기구(4)+조합놀이대(1)+기타(2)+충격흡수용표면재(포설도포바닥재)(1),2022-12-23,Y,N,N,2025-07-05,37.44771046,127.1631116
중원구,상대원3동,39525,도시공원,실외,사기막골공원 놀이터,경기도 성남시 중원구 상대원동 33,460.0,2010-07-20,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-07-28,Y,Y,N,2025-07-05,37.44532367,127.1815872
분당구,금곡동,39895,도시공원,실외,야생화(72호) 어린이공원,경기도 성남시 분당구 금곡동 175,640.0,2009-12-29,공공,그네(1)+흔들놀이기구(7)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-12-26,Y,Y,N,2025-07-05,37.35159027,127.1066481
분당구,정자2동,40101,주택단지,실외,한솔마을 주공7단지 709동 뒤 놀이터,경기도 성남시 분당구 내정로 94,700.0,2009-12-07,민간,그네(1)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-09,Y,Y,N,2025-07-05,37.3673875,127.1155094
분당구,정자2동,40102,주택단지,실외,한솔마을 주공7단지 702동 앞 놀이터,경기도 성남시 분당구 내정로 94,328.0,2009-12-07,민간,흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-09,Y,Y,N,2025-07-05,37.3673875,127.1155094
분당구,정자2동,40103,주택단지,실외,한솔마을 주공7단지 705동 앞 놀이터,경기도 성남시 분당구 내정로 94,328.0,2009-12-07,민간,그네(1)+흔들놀이기구(5)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-08-31,Y,Y,N,2025-07-05,37.3673875,127.1155094
분당구,정자2동,40104,주택단지,실외,한솔마을 주공7단지 706동 옆 놀이터,경기도 성남시 분당구 내정로 94,328.0,2009-12-07,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-09,Y,Y,N,2025-07-05,37.3673875,127.1155094
분당구,수내1동,40397,주택단지,실외,분당파크타운아파트 134동,경기도 성남시 분당구 내정로 152,328.0,2009-12-11,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2023-11-01,Y,Y,N,2025-07-05,37.37190123,127.1201688
분당구,수내1동,40398,주택단지,실외,분당파크타운아파트 123동,경기도 성남시 분당구 내정로 152,328.0,2009-12-11,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2023-11-01,Y,Y,N,2025-07-05,37.37190123,127.1201688
분당구,수내1동,40399,주택단지,실외,분당파크타운아파트 128동,경기도 성남시 분당구 내정로 152,644.4,2009-12-11,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2023-11-01,Y,Y,N,2025-07-05,37.37190123,127.1201688
분당구,이매1동,40448,주택단지,실외,이매촌한신아파트 202동 옆 놀이터,경기도 성남시 분당구 서현로 181,597.1,2009-12-14,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-18,Y,Y,N,2025-07-05,37.3891259,127.1245449
분당구,이매1동,40450,주택단지,실외,이매촌한신아파트 208동 옆 놀이터,경기도 성남시 분당구 서현로 181,328.0,2009-12-14,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-11-01,Y,Y,N,2025-07-05,37.3891259,127.1245449
분당구,백현동,40510,도시공원,실외,낙생대공원 놀이터,경기도 성남시 분당구 판교역로 75,130.0,2009-12-22,공공,흔들놀이기구(4)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-08-16,Y,Y,N,2025-07-05,37.38752522,127.1076676
분당구,삼평동,40524,도시공원,실외,어울(판교21호) 어린이공원,경기도 성남시 분당구 삼평동 233,316.5,2009-12-11,공공,그네(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-08,Y,Y,N,2025-07-05,37.4020622,127.1085595
분당구,삼평동,40525,도시공원,실외,빛나래(판교18호) 어린이공원,경기도 성남시 분당구 삼평동 614,840.0,2009-12-11,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-08,Y,Y,N,2025-07-05,37.40515376,127.0986209
수정구,단대동,40794,주택단지,실외,선경 단대 시영아파트 놀이터,경기도 성남시 수정구 산성대로383번길 28,328.0,2009-10-26,민간,조합놀이대(1)+충격흡수용표면재(모래)(1),2023-04-07,Y,N,N,2025-07-05,37.44827454,127.1557962
분당구,판교동,41009,도시공원,실외,봄볕(판교8호) 어린이공원,경기도 성남시 분당구 판교동 532,316.5,2009-11-24,공공,미끄럼틀(1)+흔들놀이기구(7)+오르는기구(1)+조합놀이대(4)+충격흡수용표면재(포설도포바닥재)(1),2023-06-22,Y,N,N,2025-07-05,37.39833518,127.0973357
분당구,백현동,41010,도시공원,실외,바람개비(판교9호) 어린이공원,경기도 성남시 분당구 판교동 487,316.5,2009-11-24,공공,미끄럼틀(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-22,Y,Y,N,2025-07-05,37.40258674,127.0947878
분당구,삼평동,41100,주택단지,실외,봇들마을6단지아파트 놀이터(606동),경기도 성남시 분당구 동판교로 212,328.0,2009-11-12,민간,조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-06-16,Y,Y,N,2025-07-05,37.40181304,127.1175499
분당구,삼평동,41101,주택단지,실외,봇들마을6단지아파트 놀이터(603동),경기도 성남시 분당구 동판교로 212,328.0,2009-11-12,민간,오르는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-22,Y,Y,N,2025-07-05,37.40181304,127.1175499
분당구,삼평동,41102,주택단지,실외,봇들마을6단지아파트 놀이터(609동),경기도 성남시 분당구 동판교로 212,328.0,2009-11-25,민간,그네(1)+정글짐(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-16,Y,Y,N,2025-07-05,37.40181304,127.1175499
분당구,삼평동,41104,주택단지,실외,봇들마을6단지아파트 유아놀이터(602동),경기도 성남시 분당구 동판교로 212,244.1,2009-11-12,민간,흔들놀이기구(2)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-06-16,Y,Y,N,2025-07-05,37.40181304,127.1175499
분당구,수내2동,41136,주택단지,실외,푸른마을아파트 402동 놀이터,경기도 성남시 분당구 수내로 206,517.8,2009-11-30,민간,그네(1)+충격흡수용표면재(모래)(1),2022-11-07,Y,Y,N,2025-07-05,37.3695047,127.1273806
분당구,운중동,41223,도시공원,실외,눈꽃(판교3호) 어린이공원,경기도 성남시 분당구 운중동 1012,481.06,2009-12-02,공공,흔들놀이기구(1)+건너는기구(1)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-06-05,Y,Y,N,2025-07-05,37.39153367,127.0837586
분당구,운중동,41224,도시공원,실외,도담(판교4호) 어린이공원,경기도 성남시 분당구 운중동 1044,316.5,2009-12-02,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-13,Y,Y,N,2025-07-05,37.38869182,127.082131
분당구,판교동,41225,도시공원,실외,너울(판교5호) 어린이공원,경기도 성남시 분당구 판교동 597,316.5,2009-12-02,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-22,Y,Y,N,2025-07-05,37.3898817,127.0914706
분당구,삼평동,41273,주택단지,실외,봇들마을5단지 휴먼시아  놀이터1,경기도 성남시 분당구 대왕판교로644번길 65,328.0,2009-12-09,민간,흔들놀이기구(3)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-16,Y,Y,N,2025-07-05,37.40080944,127.1148522
중원구,금광1동,41460,주택단지,실외,단남아파트 놀이터,경기도 성남시 중원구 희망로 412,328.0,2009-11-03,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-17,Y,Y,N,2025-07-05,37.44219956,127.160566
분당구,야탑2동,41461,주택단지,실외,목련마을화성빌리지아파트 놀이터,경기도 성남시 분당구 야탑로271번길 28,328.0,2009-11-02,민간,그네(1)+흔들놀이기구(4)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-07,Y,Y,N,2025-07-05,37.4082353,127.1498532
분당구,수내1동,41763,주택단지,실외,양지마을금호3단지아파트 테니스장 옆 놀이터,경기도 성남시 분당구 내정로 151,199.0,2009-11-13,민간,흔들놀이기구(2)+오르는기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-10,Y,Y,N,2025-07-05,37.37351478,127.1186543
분당구,수내1동,41764,주택단지,실외,양지마을금호3단지아파트 302동 놀이터,경기도 성남시 분당구 내정로 151,554.3,2009-11-13,민간,그네(1)+흔들놀이기구(1)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-10,Y,Y,N,2025-07-05,37.37351478,127.1186543
분당구,금곡동,41966,주택단지,실외,청솔6단지 604동 놀이터,경기도 성남시 분당구 미금로 246,258.0,2009-11-02,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-11,Y,N,N,2025-07-05,37.35462403,127.1099976
분당구,판교동,41983,도시공원,실외,낙생(판교16호)  어린이공원,경기도 성남시 분당구 판교동 647,547.5,2009-12-02,공공,그네(1)+흔들놀이기구(7)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-12,Y,N,N,2025-07-05,37.38686419,127.1002341
분당구,판교동,42050,도시공원,실외,너른들(판교6호) 어린이공원,경기도 성남시 분당구 판교동 573,316.5,2009-12-02,공공,그네(1)+미끄럼틀(1)+흔들놀이기구(5)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-06-22,Y,N,N,2025-07-05,37.39016913,127.0991737
분당구,정자동,42233,도시공원,실외,정든(53호) 어린이공원,경기도 성남시 분당구 정자동 196,388.6,2010-06-10,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-12-26,Y,Y,N,2025-07-05,37.36156777,127.1166075
분당구,수내1동,42321,주택단지,실외,분당파크타운아파트 118동,경기도 성남시 분당구 내정로 152,328.0,2009-12-11,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2023-11-01,Y,N,N,2025-07-05,37.37190123,127.1201688
수정구,단대동,500141,주택단지,실외,진흥더블파크아파트 놀이터,경기도 성남시 수정구 단대로23번길 10,328.0,2005-04-12,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-10-26,Y,N,N,2025-07-05,37.45269257,127.1566782
수정구,신흥3동,500155,주택단지,실외,신흥청구아파트 놀이터,경기도 성남시 수정구 공원로 340,328.0,1994-12-15,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+철봉(1)+스페이스네트(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-12-18,Y,Y,N,2025-07-05,37.44369758,127.150719
수정구,양지동,500159,주택단지,실외,주원파크빌아파트 101동 놀이터,경기도 성남시 수정구 수정로 566,328.0,2004-07-27,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-09-11,Y,Y,N,2025-07-05,37.46332721,127.1665639
수정구,태평2동,500162,주택단지,실외,태평 선경아파트 108동 놀이터,경기도 성남시 수정구 남문로140번길 19,328.0,1991-12-14,민간,그네(1)+흔들놀이기구(1)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-10,Y,Y,N,2025-07-05,37.44696266,127.1427431
수정구,태평2동,500163,주택단지,실외,태평 선경아파트 103동 놀이터,경기도 성남시 수정구 남문로140번길 19,328.0,1991-12-14,민간,흔들놀이기구(1)+충격흡수용표면재(모래)(1),2023-10-10,Y,Y,N,2025-07-05,37.44696266,127.1427431
수정구,태평2동,500165,주택단지,실외,가천대역 동부센트레빌 1단지 101동 놀이터,경기도 성남시 수정구 태평로 28,328.0,2006-10-27,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-07,Y,Y,N,2025-07-05,37.44786407,127.1299836
수정구,태평2동,500166,주택단지,실외,가천대역 동부센트레빌 1단지 106동 놀이터,경기도 성남시 수정구 태평로 28,328.0,2006-10-27,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-07,Y,Y,N,2025-07-05,37.44786407,127.1299836
수정구,태평2동,500167,주택단지,실외,가천대역동부센트레빌2단지 놀이터,경기도 성남시 수정구 제일로 244,400.27,2007-02-09,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-01,Y,Y,N,2025-07-05,37.44759142,127.1290887
중원구,은행2동,500175,주택단지,실외,두산위브아파트 놀이터,경기도 성남시 중원구 은행로 13,306.04,2003-05-27,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-11-09,Y,Y,N,2025-07-05,37.45499506,127.1636965
중원구,하대원동,500179,주택단지,실외,성남자이아파트 107동 놀이터,경기도 성남시 중원구 둔촌대로 363,328.0,2007-07-24,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-08-08,Y,Y,N,2025-07-05,37.43295121,127.155697
중원구,하대원동,500181,주택단지,실외,성남자이아파트 113동 놀이터,경기도 성남시 중원구 둔촌대로 363,328.0,2007-07-24,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-08-08,Y,Y,N,2025-07-05,37.43295121,127.155697
중원구,도촌동,500183,주택단지,실외,동분당포레스트 302동 옆 유아놀이터,경기도 성남시 중원구 도촌남로 67,328.0,2007-12-10,민간,기타(1)+충격흡수용표면재(모래)(1),2024-04-25,Y,Y,N,2025-07-05,37.41490038,127.1541489
중원구,하대원동,500186,주택단지,실외,하대원 아튼빌 1015동앞놀이터,경기도 성남시 중원구 둔촌대로 300,328.0,2003-10-16,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-01,Y,Y,N,2025-07-05,37.42910503,127.1498519
중원구,금광1동,500188,주택단지,실외,래미안금광아파트 105동,경기도 성남시 중원구 황송로 77,328.0,2006-11-13,민간,오르는기구(1)+건너는기구(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-05,Y,Y,N,2025-07-05,37.45109475,127.173492
중원구,금광1동,500189,주택단지,실외,래미안금광아파트 108동,경기도 성남시 중원구 황송로 77,328.0,2006-11-13,민간,그네(1)+공중놀이기구(1)+오르는기구(1)+건너는기구(1)+충격흡수용표면재(포설도포바닥재)(1),2024-02-28,Y,Y,N,2025-07-05,37.45109475,127.173492
중원구,금광1동,500190,주택단지,실외,래미안금광아파트 111동,경기도 성남시 중원구 황송로 77,328.0,2006-11-13,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-24,Y,Y,N,2025-07-05,37.45109475,127.173492
중원구,도촌동,500192,주택단지,실외,도촌휴먼시아 섬마을2단지 놀이터,경기도 성남시 중원구 도촌남로 24,328.0,2008-02-04,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-03-09,Y,Y,N,2025-07-05,37.41401774,127.1511488
중원구,도촌동,500193,주택단지,실외,도촌휴먼시아 섬마을4단지 402동 놀이터,경기도 성남시 중원구 도촌남로 69,328.0,2008-02-04,민간,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-13,Y,Y,N,2025-07-05,37.41463911,127.1555734
중원구,도촌동,500201,주택단지,실외,도촌휴먼시아 섬마을4단지 403동 놀이터,경기도 성남시 중원구 도촌남로 69,517.0,2008-02-04,민간,그네(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-13,Y,N,N,2025-07-05,37.41463911,127.1555734
중원구,도촌동,500202,주택단지,실외,도촌휴먼시아 섬마을4단지 404동 놀이터,경기도 성남시 중원구 도촌남로 69,328.0,2008-02-04,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-13,Y,N,N,2025-07-05,37.41463911,127.1555734
중원구,상대원1동,500205,주택단지,실외,상대원일성아파트 놀이터,경기도 성남시 중원구 순환로198번길 12,328.0,1993-10-12,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+충격흡수용표면재(고무바닥재)(1),2023-11-27,Y,Y,N,2025-07-05,37.44089542,127.1805004
중원구,성남동,500206,주택단지,실외,성남동현대아파트 101동 놀이터,경기도 성남시 중원구 둔촌대로 193,404.0,1992-10-10,민간,조합놀이대(1)+충격흡수용표면재(모래)(1),2023-07-13,Y,Y,N,2025-07-05,37.42925353,127.1409833
중원구,성남동,500207,주택단지,실외,성남동현대아파트 102동 놀이터,경기도 성남시 중원구 둔촌대로 193,487.0,1992-10-10,민간,조합놀이대(1)+충격흡수용표면재(모래)(1),2023-07-13,Y,Y,N,2025-07-05,37.42925353,127.1409833
중원구,은행2동,500209,주택단지,실외,은행주공아파트 104동 놀이터,경기도 성남시 중원구 산성대로552번길 15,355.0,1987-06-05,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-03,Y,Y,N,2025-07-05,37.46155549,127.1718271
중원구,은행2동,500210,주택단지,실외,은행주공아파트 107동 놀이터,경기도 성남시 중원구 산성대로552번길 15,281.0,1987-06-05,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-03,Y,Y,N,2025-07-05,37.46155549,127.1718271
중원구,은행2동,500211,주택단지,실외,은행주공아파트 109동 놀이터,경기도 성남시 중원구 산성대로552번길 15,784.0,1987-06-05,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-03,Y,Y,N,2025-07-05,37.46155549,127.1718271
중원구,은행2동,500212,주택단지,실외,은행주공아파트 112동 놀이터,경기도 성남시 중원구 산성대로552번길 15,414.0,1987-06-05,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-03,Y,Y,N,2025-07-05,37.46155549,127.1718271
중원구,은행2동,500213,주택단지,실외,은행주공아파트 116동 놀이터,경기도 성남시 중원구 산성대로552번길 15,300.0,1987-06-05,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-03,Y,Y,N,2025-07-05,37.46155549,127.1718271
중원구,은행2동,500214,주택단지,실외,은행주공아파트 122동 놀이터,경기도 성남시 중원구 산성대로552번길 15,220.0,1987-06-05,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-03,Y,Y,N,2025-07-05,37.46155549,127.1718271
중원구,상대원3동,500215,주택단지,실외,상대원삼익아파트 101동 뒤 놀이터,경기도 성남시 중원구 사기막골로31번길 34,301.05,1991-12-24,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-04,Y,Y,N,2025-07-05,37.43740867,127.1677161
중원구,상대원3동,500216,주택단지,실외,상대원삼익아파트 102동 놀이터,경기도 성남시 중원구 사기막골로31번길 34,441.64,1991-12-24,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-04,Y,N,N,2025-07-05,37.43740867,127.1677161
중원구,도촌동,500217,주택단지,실외,도촌휴먼시아 섬마을8단지 제1 놀이터 (805동),경기도 성남시 중원구 도촌남로 134,336.72,2007-07-30,민간,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-23,Y,N,N,2025-07-05,37.41293112,127.1593716
중원구,도촌동,500218,주택단지,실외,도촌휴먼시아 섬마을8단지 제2 놀이터 (807동),경기도 성남시 중원구 도촌남로 134,458.2,2007-07-30,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-23,Y,Y,N,2025-07-05,37.41293112,127.1593716
중원구,도촌동,500219,주택단지,실외,도촌휴먼시아 섬마을8단지 제3 놀이터 (808동),경기도 성남시 중원구 도촌남로 134,523.6,2007-07-30,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-30,Y,N,N,2025-07-05,37.41293112,127.1593716
중원구,도촌동,500220,주택단지,실외,도촌휴먼시아 섬마을9단지 911동 앞 놀이터1,경기도 성남시 중원구 도촌남로 148,314.4,2007-10-24,민간,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-02-15,Y,Y,N,2025-07-05,37.4121132,127.1635109
